year,adm_cd,adm_nm,bn_cd,bn_nm,cnt
2019,25020660,유천2동,cp_bnu_006,건설업,53
2019,25020660,유천2동,cp_bnu_007,도매 및 소매업,231
2019,25020660,유천2동,cp_bnu_008,운수 및 창고업,9
2019,25020660,유천2동,cp_bnu_009,숙박 및 음식점업,187
2019,25020660,유천2동,cp_bnu_011,금융 및 보험업,11
2019,25020660,유천2동,cp_bnu_012,부동산업,41
2019,25020660,유천2동,cp_bnu_013,"전문, 과학 및 기술 서비스업",9
2019,25020660,유천2동,cp_bnu_014,"사업시설관리, 사업지원 및 임대 서비스업",18
2019,25020660,유천2동,cp_bnu_016,교육 서비스업,31
2019,25020660,유천2동,cp_bnu_017,보건업 및 사회복지 서비스업,61
2019,25020660,유천2동,cp_bnu_018,"예술, 스포츠 및 여가관련 서비스업",35
2019,25020660,유천2동,cp_bnu_019,"협회 및 단체, 수리 및 기타 개인 서비스업",181
2019,25020670,문화1동,cp_bnu_003,제조업,26
2019,25020670,문화1동,cp_bnu_006,건설업,24
2019,25020670,문화1동,cp_bnu_007,도매 및 소매업,453
2019,25020670,문화1동,cp_bnu_008,운수 및 창고업,5
2019,25020670,문화1동,cp_bnu_009,숙박 및 음식점업,228
2019,25020670,문화1동,cp_bnu_010,정보통신업,10
2019,25020670,문화1동,cp_bnu_011,금융 및 보험업,19
